63294229,-9483854,46478579,73502998
106852428,47876322,37657429,68522136
77472805,37049153,5790237,81837145
129961051,37217096,50851100,89096203
71442572,46972647,15392816,56280454
3038219,46815289,50715635,60077313
35296235,23069971,51299891,50980409
104890041,44767185,64919537,63363267
91198444,29924248,85112759,84707825
110822924,48394964,43797638,65834168
-36561546,45990515,52289213,98928183
38665752,27697330,43789721,50493678
64557231,74508751,84941752,63361825
6423809,80067378,47939702,87383674
-20345887,-70983572,36895877,88739656
115576704,43150875,55767374,66514129
60032873,-8617362,27334963,88518626
65802908,-409415,45091795,68324089
69043992,43256688,57053339,59994749
77329638,45954683,87070569,56766623
29082332,29634163,32302525,69627393
94865597,26880676,73741261,80047804
60415303,9308823,6002676,92307274
58983511,85097242,21244880,71072399
72871765,88795815,48659438,61244262
118554296,40321753,45403867,80032025
-24610121,53165018,53253149,86201158
73457813,52718947,41954524,60693830
78667125,44732864,51983140,88041990
138857166,42166054,51728357,92166154
111965580,51822201,19525527,92498374
19304253,10333145,63149116,85275640
47056620,43494141,20250880,49844987
94351868,56771533,30778309,68581305
41517803,47293680,47595222,74857139
63741907,35051233,90484241,57495774
42383758,107835445,43508789,83622045
120534217,45868685,51646292,70222578
101207810,36748160,19992971,91670265
109243325,28186015,32634863,95625791
109785758,34702420,47330990,74955879
120832792,37052345,53372145,77611736
77263825,35682843,35123423,53660903
104261718,58927775,51207546,60218123
98596555,84746677,36567812,95011566
61042949,-26017678,42689555,91574417
91841642,26838021,41372288,70834700
114084911,76126991,69560328,99125903
77132394,12499893,70018057,72971921
21838209,-8836299,50995049,96649412
90846057,33171243,13747438,91130739
80308668,931888,50369134,76211098
62053814,106386899,53261463,63415692
74607808,34895676,6144930,80770543
79497977,31983351,38192621,56525382
114017448,70325826,37570946,95008568
15309094,37539437,93658334,92573862
-1914379,31692994,38941002,91926897
-94509883,46134702,3768739,97649028
112177077,18843921,44445780,96090716
91843835,54579749,113462795,99240045
67161088,26973326,53223802,82443863
-5094767,48257288,50587442,66896403
117287594,39262726,36437529,88790757
101647145,42534145,36140493,70175916
18970133,82648148,48338178,77019004
-20677694,41631676,49164488,90528112
80308234,-10115172,44288088,93338714
83827791,32796213,25646708,72588572
89254123,36977674,45278890,54200984
70510623,3129783,45577661,69006581
63878232,44742644,40954407,97559957
105849910,67682549,52440250,69328379
125627515,40859584,70638591,93728036
59873945,23679185,-10263487,93661715
83327033,45548883,8319874,76662280
-1672452,47063571,47641828,67613422
58254231,37815554,43547572,66539945
119429498,50484079,34440830,83708917
16969393,46154485,47099271,50423268
-22406239,41774635,42875244,98402764
83742327,26323077,45081826,59540775
68987895,17318485,107417643,97408101
62872262,61760380,43839144,63870025
113381908,44621454,48928476,67035369
64756705,46306864,-25476133,91129425
53242645,42637840,109909213,65792639
60151790,-18264391,47697310,77922283
79935499,28133363,72665520,62788528
93245735,35251367,30940599,74257213
84876397,89900710,51685497,71327811
80589168,84066882,55867569,59877284
60260065,43803198,-6736114,70396410
105990123,34678924,49367525,69147056
70373424,45912915,90521779,53303143
103719222,45285897,51023865,54612801
-5910453,46136823,23671023,96749154
84268736,42031692,82685278,63243231
102946955,33201713,25240606,91708118
123513262,32975362,66322103,95180904
89987112,26363704,41861234,68966047
14407323,33501631,21108280,91629139
58408676,48018957,-1974679,59567921
96286395,47119505,13888910,82481385
90092543,11067213,51138041,75090665
71612779,75275257,42957931,52166545
73485046,52217688,46854741,91657485
72128819,108078088,52533219,75910414
20153175,47944885,25088498,67459957
70938323,-423103,21951617,96613193
95113835,37365688,57318177,53387544
94566885,41717430,46084668,53968819
95969021,42560001,18635184,81977304
70080205,43754832,44109074,77413821
-13443953,28876496,49130740,96083107
71010613,46497716,12762151,58954108
122367714,28748417,49448266,91374714
66297282,-122420778,13597816,51902883
43865647,9870001,42509657,64401291
120092440,37653240,68803320,89563400
93678033,2893907,46281737,91705969
93645773,46496431,25461830,68890852
4772372,46759195,50577287,58537521
62227036,14678486,780105,93971912
122176233,21674139,49526669,98178808
62547757,24955883,77814016,53726767
75986195,22410930,27149504,73629138
89025257,28376353,61690097,60659855
108018033,44825173,29554844,80841362
24199317,25393897,49005962,62047193
67918275,36263254,24649060,54209309
61157432,-23450734,39026110,92785499
64802152,2698677,81936206,82361256
123963401,46716219,48156298,76294452
42165369,21896830,75569826,63271571
95565636,47799602,68458978,54546136
29469046,72718354,42431623,62496836
-2612352,41517862,74167028,87025413
88643935,29350129,33507343,72989810
98270791,43135534,20482021,81856581
9222213,39362349,20105404,91956534
59726307,37556436,92431472,52922300
117625433,40458753,43139463,81230557
115767124,27928748,63057826,89217065
66608139,78545458,97201100,81708333
127150089,50723481,28365406,97744292
60879215,24242810,17067194,66772590
68790983,15328218,49736132,50929977
119035630,50670917,51845406,66097853
43217886,63519241,-12015175,93995994
201311590,55793939,-11718172,78241026
28013377,4187719,40052651,88392840
95782780,30620434,29988216,82377505
95824804,15520221,43287941,84219992
101372281,35219064,52552619,60804175
59073423,31540398,96064325,61918242
97425108,42575078,69133660,62304549
28199706,43161706,34107622,55177565
146723136,48251538,49874665,95800283
114354882,48458232,26315831,86784161
110053022,59128266,66027223,74562265
106609607,42196066,32386973,79229983
102424870,43893210,40852112,64883204
130260902,38920309,59701474,89363073
-5098295,40201532,53391581,72151551
48567853,1297914,42341981,68438622
87978458,54322692,114231352,95886157
101409221,39038266,36965902,72608416
125320082,42710479,36435062,93378005
80678905,77944477,9180068,97679624
94900063,45356710,42128433,54618294
102195858,52342323,33561120,69213340
81799578,44119409,16588562,68295013
107791526,41756607,75017152,79373088
94526961,28963099,18614716,94152742
66642537,20939110,108748653,92773038
66147930,60361828,-16777457,91523802
74370158,-6052205,43213538,84412166
90751659,33457863,52809020,51688211
103667887,57008272,28563500,80349025
13298481,61211236,50008717,59583538
63047204,7924193,52017652,50308736
88738223,47069389,23621227,65250978
82957550,35534687,44279993,50346373
90469541,44723068,80354708,64422101
83599503,4901286,44301300,81600594
105453962,63075470,39170985,77594642
41315738,75728995,23695152,72397351
128178594,35027480,65765092,97237128
103082910,48455945,52045590,49784838
71167136,33843845,90908211,66552362
108169150,19225342,38873600,97273686
62536680,5557847,73006707,68306421
66116185,42119393,61497235,84262922
9826965,63186185,26253528,88784894
72041833,43095886,5466146,70683169
3054510,45843434,67323912,70189949
61371266,43202137,29752240,75797900
58912983,39246409,105247209,63234661
125183478,53377927,57136105,75051200
107993710,32271713,44987934,77937421
77865989,42155331,30197448,52716716
106258469,47862937,56668662,53385340
58805301,79155887,20857170,65340253
72306910,4041588,21966820,93501876
78419264,59225984,-7690123,93571587
44333355,-34667000,52632181,98347901
82003614,42548901,22578187,64080240
30452235,33672273,30348142,66173915
18754811,42537734,14659439,84694495
43322893,40441222,85168781,53168832
61181104,-7141185,52859841,62665859
122422061,47875218,48327518,73422706
96152082,24281854,65086450,75277809
90634605,27226424,29131815,81479819
108792677,33801669,36602394,85591953
63424313,43745589,33943897,60663840
46066373,44533193,8766121,61280765
77446884,46267069,50751520,63906743
122406875,45819599,41615775,82174926
112340475,30133123,61499252,82027462
31591433,4712278,49967334,74375437
62926890,13588121,19850667,76691522
79176290,58864435,28952601,57324252
119607492,41628054,46419683,78763175
34442718,17317308,52340893,56546009
65666462,38349675,90194481,55832341
77209930,-7692418,34068032,98037682
142290107,41468391,51989779,96035278
99410696,46324882,27986529,72302776
13138944,41958487,34242169,71306906
104055435,48165997,62943786,57154179
71701592,47728177,89209017,51503357
68795867,46499489,56849343,90436762
93294775,37486130,32874540,70137668
89494103,12431445,64592449,79976007
54664637,37542699,13299891,55139146
68401361,15624170,104641512,95739557
85120142,9547139,63845577,77739824
94530458,55732936,41519302,56980304
104515778,20033440,60380594,83183790
109345195,54178266,17814205,93945749
113782633,44482112,20957885,95546030
104821366,37499675,28118112,86406934
48224321,112935633,35192318,91198357
77368994,59505997,25944818,59166344
58093041,28884888,6898732,69512760
55708640,33200586,18462132,53275016
132621390,44989617,51951333,82883803
79259199,46598777,21201418,58662520
72642952,-19479979,58755109,89199039
115712398,33267347,37895008,91753646
77809497,87411994,49971118,63486531
106110363,17332034,38174901,97806771
97563320,46651292,47233351,50882031
65928780,46027224,8311968,58793064
65252949,-3640662,47449711,68647246
103515255,46616983,38684887,65416773
96073462,5543623,49527899,88205281
66648425,13487277,19767254,80597278
67155230,43272441,-15849670,86936015
69987152,44788047,99345766,62865754
58424588,47654418,42686221,81162793
96061071,31995323,35923275,75345811
90078682,42791556,29471106,65019379
120031298,34250973,48870960,84112718
6659983,45031216,42235732,66719433
105089937,41849253,35281559,75162621
138481155,48209285,51590443,85884812
63415828,29016766,51205453,54771447
62833973,39340119,34119654,60671820
112091774,69722042,43039663,87010318
118816835,38505497,51056836,76457872
94053738,7094166,59533994,84814433
174917624,-34534918,69472243,60791854
101442452,21266405,29121632,98257801
81985006,40919480,30835553,57433403
87430851,36359809,40425920,57848653
108672616,37068241,34645829,84161933
59860082,-34703119,50020230,91746352
88457015,92369406,52068793,76993802
91997289,40105531,35530691,63564423
76165480,85079334,18808670,90672352
90942107,37020851,41987637,59136974
102193099,37827860,31861268,79707324
-3986701,50980026,41905642,74740296
53381082,22723590,26807092,57734632
106327691,47651518,56961517,53958662
77779288,18581039,53409463,52992146
-11180247,41960243,43139123,86727249
49117407,28616578,11317474,71594911
7687724,21519480,49079335,82359959
61501806,47127102,-12255069,73833129
82226934,92920184,26675847,96707428
9990884,42903129,40764071,66988280
123973007,38756047,39018919,93401414
86016784,81437753,90570251,97378459
72607168,17046860,52569359,50194673
104908192,24158218,46560181,81393161
79977591,35690593,38914941,52575404
75503756,17823861,35107027,69776315
59286031,44712129,-27441849,89219101
97500247,24452597,33221414,87029599
119193753,-7007673,-44791003,50611618
116740683,47181725,50701250,66061215
84924235,67992918,33525499,67627785
52619394,75721380,23801895,60979343
86720539,18674110,28731479,86518642
65393036,28431837,17670043,66494501
80559093,22182396,46266669,59313384
118171380,31579668,50047349,83747821
106365511,85057179,53233186,86425730
6024138,38129742,45769480,70723039
113729383,41593224,44076662,75263094
105623303,47931279,58766370,54779350
86211304,24585335,43247783,65581536
91158300,40840739,40217376,57303524
112893164,80133546,49414191,91848973
6896356,27683570,40741275,85325183
85004766,41434637,25647373,65126155
145902974,52117695,61151688,98526111
58402528,2902620,48131883,54571363
14363683,34566016,31038338,80678471
86659361,29550245,31257820,73054791
37187343,33405895,34445484,55607678
30495476,2223500,49452721,78474743
65184901,30609976,28506738,53271537
77755376,44624866,58259299,80178168
73441373,19102731,51667440,49874578
-8324614,24491489,52298164,92181796
104204788,39598434,38674564,73135171
13501887,42503921,52970123,51670489
260940330,53258351,39776865,69636155
87896085,55718422,34797677,57052952
82499979,82558970,51975211,61319899
73672252,29144364,71830273,54679023
79097417,72265534,45957109,53642089
65242205,42432429,51063773,72677862
74720963,-8979511,31777965,99125920
67721603,44567484,-9869255,80226806
80247846,37278987,53280824,97950368
133263861,44808772,41451599,94206870
109780649,66977190,32786798,92207536
88388005,71888852,23795507,84717507
96511462,69818570,45755797,68810501
80502187,14640764,37867199,75197656
89667033,46627984,6690094,83552571
127410485,56088595,41622883,90112377
108945469,48483196,65608987,64392161
78620925,-23618004,50891463,98550804
66175793,-4279264,27971063,89687501
70249111,40031491,13202480,64218530
81102396,28189581,30580687,69535523
89296062,41085154,20652493,74761879
96552508,52966311,42478604,55276345
72878583,26969166,34782017,58331068
75750250,29497096,74010442,58584469
90250956,6750401,62818346,84639862
142851784,53423063,48989872,95521095
116729688,37700783,59967957,77317733
120733776,69031367,48454077,89547195
47826877,38474106,86395105,51858017
84993087,39132040,37305234,55759366
67776842,33247460,15455928,66276793
62784109,-7668363,48207762,69448079
64095001,19260913,78049315,61204335
-10214019,58737663,33289462,97341458
129781925,47154304,43683764,86147290
121937415,46788702,58687488,72157117
95372670,24254572,45879568,72441985
108735946,44266100,50527337,61145953
103176373,35698050,74326226,80125416
74347102,50503486,71086705,98253788
104906737,54009724,48984913,58167685
103726827,55754606,52304685,55413312
95662275,43643356,83418234,73758024
37080949,25805258,23103002,74657163
102673007,48212320,45043103,56620958
116993753,37777500,47195698,79224129
64825987,-2782429,36285898,78525911
101782796,44462713,52719396,51804116
90457989,55180787,33080091,60795511
70963816,40436887,53328101,66495744
78677375,7583843,37239490,81057390
70216862,-6409983,28367423,95462790
110434778,39696185,52664304,65278064
60273808,-11406832,26019815,92864430
69495976,36883963,-7290812,87106164
26838436,26875538,62829757,60879814
59337318,61066021,-16979803,85619482
116880204,56695608,26229154,95582892
64241165,47266503,-21067146,85245181
76613666,50768481,45356526,96001679
70380612,30852243,-9001491,95733428
66195676,-26563035,46612160,93349989
4940127,33753059,43539633,78413547
76408933,24206090,82183225,72707291
142623342,42565391,51104981,96156434
111733820,47572426,56491698,58974055
-9971070,33651684,65977173,94060858
18527222,-76972597,-3514933,67158256
234083,56484601,41426470,76503227
67535421,59387128,43050399,73247266
58848166,128406869,66668698,93277376
66075991,54484261,60187318,55358335
107711187,51695730,55963026,54723754
99884722,46303328,45201953,55582812
93183718,38221469,9734752,92430988
91776811,35650853,23175419,80154036
66448213,36201181,92481383,61049289
80010934,14281864,46195372,66737177
38614173,28493106,41743385,51796267
101280880,27486569,67381198,79496370
91258754,38232272,48028450,52201553
67982961,73409209,16887991,72740429
83456076,14997597,36258520,79403388
117315682,57894854,41488524,81958204
65014022,89375920,12179071,90447090
66734790,3568753,26313149,84056516
82972332,82939825,25337628,88810671
80588588,882231,43983131,82926564
84708388,27997792,64871160,59902816
58060070,99818840,50493799,55621298
61196084,-3030464,31431501,79998418
75784245,61609700,75206593,51954452
48213166,105013318,70273816,79870659
14892694,-100471283,38371313,93964772
88637632,48142055,15130996,72567999
75951169,26612662,80462269,68121825
21386974,31380351,46321261,61557908
102957697,41478884,42817288,65865214
40631932,46924368,114112750,78320330
85947685,47449768,30583093,55118481
96401489,43750936,41824733,58029221
84642438,42918775,99122440,79167600
67818476,-3931436,53146293,65807316
124851799,44388391,44492736,83174378
81051006,47959879,53197452,89196743
66842067,33559878,22075747,58410042
84188522,17518014,18560916,95313005
85014286,8154342,52160864,71902787
65985672,-10400508,52640122,70949400
109740290,28867222,71291009,90485106
109412234,22986166,56441142,81188370
62342930,44030219,6266938,59249222
60112042,61060434,13816507,55592129
112738759,35525749,50464956,73951572
108463253,39964116,56619874,63440025
177740417,2832399,10319125,81679099
68605604,119851935,44768238,91926085
106294780,38317746,49797634,65382803
44617501,47076752,47056761,89612293
97978440,29289849,45951027,69940942
134337196,33699030,51924065,95917505
131282182,37566613,60905689,92942311
92207948,37049948,14669076,87692276
130299755,54549194,52338847,80746258
91980970,16233761,40449009,82501625
77097980,23604448,31441446,69255555
19480316,20781982,24085769,96298449
92789307,50827649,81585549,64556145
58091546,78096790,-13630268,98054831
116385625,44201779,50882799,68504487
79825714,37914163,86456934,66689491
62022902,4339795,52683171,52203280
31090300,3683877,50373503,75498748
126191964,37075690,47881244,88438466
70472923,11183985,38382834,68109684
99188343,39312087,48568801,58511154
112988143,41785330,86429019,95952694
100514756,45791536,50259431,51667207
48612596,29345314,81142541,54948518
72903812,-1548128,23580616,98074804
95801662,62422759,51079017,55381528
68691921,31999110,8808323,75088154
64158670,45179092,47551673,76101288
70597193,2529953,82060669,88448850
374811,57248661,32182859,86370438
68926704,63117954,120098588,91496947
48597769,60507937,-4458875,78048199
60533751,112563246,23632228,97700927
138506655,46004340,52524780,87181344
40817588,98450138,62111513,72540889
16979013,30786280,41012063,71869194
71167884,24471201,100477246,85494812
79199851,86274142,29009043,84701082
47795140,48180864,113883443,69671324
102665564,46790033,48953040,54126252
69564440,38763537,41745094,94478721
118796606,55133627,81662582,94946451
120537534,46053582,39002128,82685494
134938238,48053319,48782545,85305765
103985291,39782181,48649736,62756714
74064104,41499417,16250037,63518062
79544702,79601431,39955883,67426453
127831031,54468168,31399276,99136088
31092228,69846948,70403359,61954785
68616005,45509683,45953549,53725251
92289722,75071171,71175500,77890059
91385511,28138873,48475240,61974858
79575673,43125641,-15128034,98781412
86849097,25414319,15536057,93102243
74097143,31242660,33254829,56803296
6087660,39171080,47321572,68066092
99448177,-58008778,109238449,87990412
105371499,46901756,43827595,61845660
50895507,23115841,24466722,62168294
81537246,3191682,47194714,78354194
49047102,44052490,65586457,62689548
114408415,32808786,51961433,76841555
42781059,-14458407,39606259,92717705
253824207,55409699,64619781,66402832
144738081,46473429,48538907,96929086
68539704,-5121169,32936120,87928158
74827369,3201626,47983010,70846361
22396227,31782559,47236597,59231072
87556031,41689087,79736844,63924654
97049956,42904089,88133552,80600542
105738855,60939245,50540400,64374113
88324976,40180766,-123350868,51590921
93134936,41664915,18563331,80110242
115094811,36217117,47193846,78887191
19801832,182193227,12802992,97144626
29959468,47596208,27680238,55410461
58258874,10128873,91876191,78327173
74915289,18830563,53247300,50040788
86792185,14544876,61496375,72064737
110437653,73533613,52281203,79926187
96112668,14525172,79027347,98935911
99632492,31247153,53357653,62231326
-1506882,65244146,47424810,81005460
-3071431,32649397,40809034,90259388
64404325,21630881,34276574,55700213
112150306,47407661,30235626,81710357
89307950,90459303,34900216,93103164
114397123,46777806,49979535,64843142
92971776,38687135,35196894,66291183
70730352,38498680,43514400,75316668
81962825,26493130,40717554,61955845
106791603,28749199,38345312,86900636
65461906,5613342,52384634,54667465
126743935,41368152,44666955,87912178
21059311,26892479,44079943,68614972
75297423,31271004,81526615,63873925
67762210,23665500,1457357,89842702
78030073,42067957,75926907,50210133
116318360,55103573,27212228,92445836
62426519,40506587,7749034,61374332
124327068,21432359,51151316,98946810
65770481,16619692,33440952,62913216
107876366,31481742,41108384,82489818
83608995,99622323,61988665,84573619
5939356,47456664,53208927,54041484
23239638,70684484,41969736,67154267
101133779,60306266,16711567,92964662
99712497,53892821,31932221,69909320
88631915,36607855,29771670,69455940
-12153512,42003649,70820166,92733910
78084369,113004502,53361977,85963014
20475629,39147390,43773986,57249393
105837357,41179121,32956401,78905237
97366935,41277344,52066467,51226470
42355836,116870427,51015636,85178261
10244857,21342453,37295453,91763627
59121036,18680397,35658777,51985219
99332400,22137313,25912633,98486010
44010148,10513101,6876456,99246722
130068330,40514314,43463799,93293591
63168831,34174930,40191362,50476197
90756148,85706765,51680996,73018082
75623968,795782,40451486,81580283
59059759,59865677,-17729796,84891358
106980729,59030214,20504794,93742610
49867068,42651268,56603958,99416023
79291210,42077850,33867813,50548938
80766477,-6688636,35886715,98771831
93101793,32692417,21485453,86127347
104337460,40009660,36181638,75349898
141987780,41880403,50427091,96883698
106289729,44834117,28433971,80225054
81512676,39636674,53079339,72417065
80335237,18275991,43891167,65371464
109356828,23745958,67602746,91534720
38568887,36512284,51997620,67363914
105878134,45110894,47825987,60144591
73127162,4799178,23678426,91853248
78955893,60187028,30586790,56792907
99754607,45657781,21357665,79942565
83973543,17151090,39473442,74552542
71227504,-15145629,38509951,95066527
95207012,44899809,67077172,55705320
40343800,43658744,25609913,51034468
37634176,38625791,30985267,53401208
74349370,41364954,82053134,53358632
86622659,33284360,92333977,83993162
97475804,21922767,42711454,80045266
100760221,12004792,38902153,97056844
130966564,47023819,38978407,92167756
54881984,9820765,45888224,50055398
110348024,51272463,76452055,77426182
68753452,4005299,78438523,81507555
95842235,62513282,74950923,72660107
124180788,36511125,42382556,92490582
70953913,45393279,21208760,51555235
91895003,17728552,52756239,68613589
71837068,39174144,23264455,56601826
111479583,8574134,56158975,97385341
89876036,42002274,42397790,52679371
97908115,20896352,68409997,83742655
-5517608,28292220,38510473,99361432
59242378,-9874948,68795197,76233436
96215785,47397291,39751644,56270357
72602990,34235695,9423039,76147760
23932140,55956724,24372936,69330798
18781364,45936034,35206037,60722939
94214102,17372584,82035794,97198254
83097912,101726076,42788026,90272086
85710678,16108624,51454262,65351168
83697351,19580137,62188737,64626891
121852327,36018308,49718993,83318619
73603068,10251596,69189328,70861656
94948524,22374170,36383326,83394377
66167659,45035693,43954943,64546672
98032987,44188584,41618663,59429161
101478695,38877760,15051743,94752800
111595124,42660935,73857746,81112817
-26046962,47339724,52684329,86669292
83199840,76979304,45424776,62990697
15729844,50660515,14408894,82201001
6102010,71927271,48261095,79243501
77499168,18779446,92418057,89458733
86944004,57617900,26813372,65984655
47431456,75330846,32990045,56588506
76993915,44295893,81346327,52365265
131661108,67326034,51285216,95938080
42197093,-9152390,42717266,84884737
-4993849,61792398,47971457,80493993
16682322,24944104,41976084,77043895
58180887,37783542,15849370,51751621
88097450,44560956,21677924,69061928
58996173,50798800,40052346,69325081
96595121,19163695,29106596,95528214
92194254,42861651,38363165,58172825
99438189,24853232,42393701,79394790
43699194,43835180,44167938,50584364
19225294,46328912,10863250,84228944
113932738,46124853,91995275,98124109
112043841,40831953,38336384,80078943
77011463,29254266,44182829,50777816
17093376,-485646,57385692,92541901
114304107,56365513,49819175,69086675
82867349,44338919,15790722,69941251
78597532,40263357,50317983,66630981
107511298,47652910,30709803,76352025
90312461,38015246,32883043,66617558
72720923,16513265,50279508,53131555
90069610,36790891,50543877,49938196
67024848,25071944,19156940,69999418
52534922,36380809,-1721318,73452127
122599184,45634655,48576029,75591892
70202963,61191724,5174609,74456301
143696155,43702304,52308734,94888560
102693956,38854699,25618984,85423722
49449339,105585688,32119518,85695984
117076978,45458953,43233503,75587966
130303971,35863373,52855944,88788037
65250922,45907623,-24080657,90627421
82190490,25483325,88237108,83265251
93429391,40997067,30035411,69600369
8437612,7394300,58802260,94734230
77550025,84028611,50404090,59410714
65866481,-4083978,48297125,68856886
118902989,45631453,52594938,67879940
32803287,8907499,57169357,67222464
64952388,-22876956,48323764,86709026
133502610,50961107,40004374,92695469
107413507,41162912,40980334,72473660
102382728,38193935,30303365,81088769
24022047,30296285,7672306,98655848
3401249,14994550,61613381,94981942
73216260,61582279,30609037,52425671
108262920,122321199,-27896739,74551305
90485172,63258243,17468123,84511735
81907266,23665205,24974244,80471443
5945754,23136511,47192642,84371478
-112484866,76041613,38630800,75991271
96097311,42454533,49389791,51456469
61621972,76669436,83408184,61053532
76982589,96628373,71882059,84846728
114910455,57696390,59966614,71927155
65991867,111120893,42443008,82906017
71744319,-19294065,41317274,96924583
62104735,27431839,53226014,63484401
101562010,43269345,32611339,72884702
20604974,17703295,47007181,75331440
